user,item,rating,genre
192,118,3.0,"philosophy, psychology, history, memoir, nonfiction, biography, business"
192,19,3.0,"fiction, history, contemporary, music, classics, ebooks"
192,350,3.0,"suspense, ebooks, history, romance, science, crime, thriller, fiction, mystery"
193,22,5.0,"contemporary, romance, mystery, paranormal, fantasy, fiction, classics"
193,60,4.0,"ebooks, classics, fiction"
193,126,3.0,"fiction, science, romance, classics, fantasy"
193,204,3.0,"paranormal, fiction, fantasy, mystery, crime, ebooks, science, classics, travel, contemporary"
193,127,4.0,"fiction, memoir, nonfiction, biography, poetry, contemporary"
193,87,4.0,"fiction, contemporary, mystery, crime, philosophy, romance, thriller"
193,33,3.0,"fiction, romance, ebooks, contemporary, classics"
193,181,4.0,"psychology, history, philosophy, fantasy, poetry, classics, fiction"
193,92,4.0,"history, biography, nonfiction, ebooks, business"
194,33,5.0,"fiction, classics, romance, contemporary, ebooks"
194,116,4.0,"fiction, classics"
194,220,1.0,"nonfiction, ebooks, business, psychology"
194,244,4.0,"religion, contemporary, history, classics, fiction"
194,520,4.0,"contemporary, classics, romance, psychology, fiction, ebooks"
195,22,4.0,"paranormal, mystery, romance, contemporary, classics, fiction, fantasy"
195,23,1.0,"classics, fiction, fantasy, paranormal, mystery, contemporary"
195,24,4.0,"paranormal, mystery, contemporary, fiction, fantasy, classics"
195,68,5.0,"mystery, paranormal, classics, fiction, contemporary, fantasy, thriller"
195,25,5.0,"contemporary, ebooks, history, nonfiction"
195,26,4.0,"classics, fantasy, fiction"
195,58,4.0,"ebooks, fiction, classics, fantasy"
195,74,4.0,"fiction, memoir, sports, contemporary, history, classics"
195,126,5.0,"romance, science, classics, fantasy, fiction"
195,14,4.0,"nonfiction, music, memoir, fiction, contemporary, philosophy, history, biography, psychology, science, sports"
195,220,3.0,"business, nonfiction, psychology, ebooks"
195,317,4.0,"romance, ebooks, history, fiction, classics"
195,184,3.0,"travel, romance, fiction, classics, ebooks"
196,23,5.0,"fantasy, classics, paranormal, fiction, mystery, contemporary"
196,283,4.0,"fantasy, fiction, paranormal, mystery, contemporary, classics"
196,124,3.0,"philosophy, contemporary, ebooks, science, classics, fantasy, fiction"
196,70,5.0,"ebooks, fiction, contemporary, history, memoir, nonfiction, travel, biography"
196,71,5.0,"memoir, biography, travel, history, nonfiction, contemporary, ebooks, fiction, science"
196,57,5.0,"contemporary, fiction, ebooks, history, biography, memoir, nonfiction, travel"
196,27,3.0,"fantasy, art, fiction, nonfiction, science"
196,61,5.0,"philosophy, fiction, fantasy, classics, science, religion, ebooks"
196,74,3.0,"fiction, classics, contemporary, history, memoir, sports"
196,127,4.0,"fiction, nonfiction, memoir, biography, poetry, contemporary"
196,437,5.0,"fiction, classics, poetry, history, fantasy, ebooks, philosophy"
196,181,5.0,"fiction, classics, poetry, fantasy, philosophy, history, psychology"
196,408,5.0,"suspense, ebooks, thriller, fiction, crime, classics, mystery"
196,250,5.0,"manga, fantasy, comics, fiction, paranormal, horror"
196,517,5.0,"suspense, ebooks, contemporary, thriller, crime, mystery, fiction"
197,123,5.0,"fantasy, fiction, romance, mystery, paranormal"
197,124,3.0,"ebooks, contemporary, philosophy, science, fantasy, classics, fiction"
197,70,5.0,"travel, nonfiction, memoir, history, biography, fiction, ebooks, contemporary"
197,71,5.0,"nonfiction, ebooks, contemporary, science, memoir, biography, travel, history, fiction"
197,57,5.0,"contemporary, fiction, ebooks, history, travel, nonfiction, memoir, biography"
197,26,4.0,"classics, fantasy, fiction"
197,75,4.0,"contemporary, fiction, romance"
197,79,5.0,"classics, fiction, romance, memoir, contemporary, biography, ebooks"
197,126,5.0,"romance, science, classics, fantasy, fiction"
197,50,5.0,"contemporary, mystery, fiction, crime, classics, philosophy, thriller, comics"
197,198,4.0,"fiction, romance"
197,87,4.0,"philosophy, romance, contemporary, thriller, crime, fiction, mystery"
197,170,3.0,"philosophy, classics, nonfiction, fiction, psychology, business, history"
197,159,3.0,"ebooks, memoir, fiction, nonfiction, biography, business, history"
197,496,5.0,"romance, psychology, nonfiction, contemporary, philosophy, fiction, ebooks, classics"
197,220,2.0,"psychology, ebooks, business, nonfiction"
197,203,5.0,"fiction, contemporary"
198,86,3.0,"nonfiction, philosophy, memoir, classics, history, travel, contemporary, biography, fiction"
198,330,3.0,"ebooks, poetry, romance, fantasy, classics, fiction"
198,220,2.0,"psychology, ebooks, nonfiction, business"
198,297,3.0,"mystery, art, ebooks, thriller, philosophy, religion, crime, classics, history, fiction, contemporary"
198,134,3.0,"ebooks, mystery, science, classics, fiction, romance, fantasy, contemporary"
199,4,5.0,"philosophy, religion, ebooks, science, fantasy, fiction, classics"
199,79,3.0,"fiction, classics, romance, memoir, contemporary, biography, ebooks"
199,31,4.0,"ebooks, science, classics, romance, fantasy, fiction, travel"
199,158,5.0,"fantasy, nonfiction, philosophy, classics, religion, fiction, ebooks, biography, mystery, science"
199,169,3.0,"fiction, contemporary, ebooks"
199,330,3.0,"ebooks, classics, fiction, fantasy, romance, poetry"
199,522,3.0,"contemporary, ebooks, mystery, suspense, thriller, fiction, paranormal, horror, fantasy"
200,61,5.0,"philosophy, ebooks, science, religion, classics, fantasy, fiction"
200,84,5.0,"art, nonfiction, fiction, fantasy, classics, science"
200,87,5.0,"philosophy, thriller, contemporary, fiction, romance, mystery, crime"
200,52,4.0,"fiction, romance, biography, memoir, classics, contemporary, history"
200,17,3.0,"art, business, psychology, philosophy, spirituality, music, fiction, ebooks, nonfiction"
200,300,3.0,"classics, romance, psychology, mystery, ebooks, fiction"
200,331,3.0,"romance, ebooks, contemporary, religion, fiction, history"
200,134,5.0,"fiction, classics, ebooks, fantasy, science, romance, contemporary, mystery"
201,24,4.0,"fantasy, fiction, classics, mystery, contemporary, paranormal"
201,72,3.0,"fiction, history, contemporary, ebooks, biography, memoir, nonfiction, travel"
201,125,4.0,"history, fiction, ebooks, biography, memoir, contemporary, travel, nonfiction"
201,25,3.0,"contemporary, ebooks, history, nonfiction"
201,16,5.0,"classics, history, philosophy, science, psychology, art, business, nonfiction"
201,205,5.0,"nonfiction, science, psychology, business, philosophy, history, ebooks, fiction, contemporary"
201,164,3.0,"contemporary, memoir, psychology, ebooks, fiction, science, history, biography, business, nonfiction, sports"
202,37,4.0,"history, ebooks, classics, fiction, biography, nonfiction"
202,38,4.0,"crime, history, classics, suspense, ebooks, fiction, mystery, fantasy, romance, thriller, contemporary"
202,371,3.0,"contemporary, crime, suspense, thriller, mystery, fiction"
202,363,3.0,"classics, romance, ebooks, history, fiction"
202,224,4.0,"mystery, fiction, crime, suspense, thriller, ebooks, contemporary"
202,225,4.0,"fiction, psychology, philosophy, history, memoir, biography, science, nonfiction, ebooks"
202,227,5.0,"ebooks, contemporary, crime, mystery, fiction"
203,278,5.0,"business, nonfiction, psychology, ebooks, philosophy, science"
203,37,4.0,"biography, fiction, classics, ebooks, history, nonfiction"
203,40,4.0,"romance, classics, contemporary, ebooks, fiction"
203,128,5.0,"mystery, fiction, crime, classics, ebooks, suspense, thriller"
203,129,5.0,"religion, science, philosophy, nonfiction, history, psychology"
203,91,5.0,"ebooks, science, history, philosophy, nonfiction"
203,524,2.0,"contemporary, romance, fiction, ebooks, classics"
203,445,5.0,"suspense, thriller, romance, ebooks, crime, fiction, mystery, classics"
204,336,2.0,"thriller, fiction, mystery, ebooks, suspense"
204,445,4.0,"suspense, thriller, romance, mystery, classics, ebooks, crime, fiction"
204,134,3.0,"science, mystery, ebooks, contemporary, fiction, romance, fantasy, classics"
204,338,3.0,"fiction, suspense, thriller, contemporary, crime, romance, ebooks, mystery"
204,157,5.0,"ebooks, romance, fiction, classics"
205,123,2.0,"romance, mystery, paranormal, fiction, fantasy"
205,23,1.0,"fantasy, fiction, classics, contemporary, mystery, paranormal"
205,283,2.0,"fantasy, fiction, classics, paranormal, mystery, contemporary"
205,69,2.0,"fiction, travel, ebooks, philosophy, science, nonfiction, history"
205,57,2.0,"ebooks, fiction, contemporary, history, memoir, biography, travel, nonfiction"
205,59,5.0,"ebooks, classics, contemporary, history, fiction"
205,5,5.0,"fiction, ebooks, classics, contemporary, romance, memoir"
205,47,5.0,"history, thriller, classics, fiction, fantasy, ebooks"
205,48,4.0,"religion, ebooks, romance, fiction, classics"
205,16,4.0,"science, philosophy, history, classics, business, nonfiction, psychology, art"
205,287,5.0,"mystery, fiction, fantasy, thriller, contemporary, suspense, classics"
205,52,5.0,"history, fiction, biography, contemporary, classics, romance, memoir"
206,124,5.0,"fiction, fantasy, classics, philosophy, science, contemporary, ebooks"
206,26,5.0,"fiction, classics, fantasy"
206,27,4.0,"fantasy, art, fiction, nonfiction, science"
206,59,5.0,"classics, fiction, history, contemporary, ebooks"
206,3,4.0,"fiction, fantasy, classics, science, religion, ebooks, philosophy"
206,84,4.0,"fantasy, nonfiction, fiction, classics, science, art"
206,76,3.0,"classics, fiction, romance, ebooks"
206,8,5.0,"romance, classics, fiction, contemporary"
206,126,4.0,"fantasy, classics, science, romance, fiction"
206,86,5.0,"biography, contemporary, travel, philosophy, fiction, classics, memoir, nonfiction, history"
206,87,5.0,"philosophy, romance, crime, thriller, mystery, contemporary, fiction"
206,199,3.0,"philosophy, nonfiction, fiction, psychology, classics, history, contemporary, ebooks, business"
206,377,3.0,"romance, classics, fiction, ebooks"
207,147,3.0,"ebooks, travel, religion, romance, contemporary, spirituality, philosophy, fantasy, classics, fiction"
207,118,4.0,"philosophy, psychology, business, biography, nonfiction, memoir, history"
207,97,5.0,"travel, history, classics, philosophy, fiction, nonfiction"
207,446,2.0,"ebooks, psychology, nonfiction, business"
207,233,4.0,"classics, ebooks, mystery, contemporary, fiction"
207,256,3.0,"classics, fiction, history"
207,525,3.0,"thriller, classics, ebooks, contemporary, suspense, fiction"
207,258,2.0,"fiction, classics, contemporary, romance, psychology"
207,333,3.0,"thriller, christian, ebooks, contemporary, fiction, mystery"
208,52,5.0,"biography, memoir, history, contemporary, romance, fiction, classics"
208,37,4.0,"ebooks, classics, fiction, nonfiction, biography, history"
208,38,4.0,"ebooks, history, classics, suspense, contemporary, thriller, romance, fantasy, mystery, fiction, crime"
208,40,4.0,"romance, contemporary, classics, ebooks, fiction"
208,367,4.0,"art, nonfiction, history"
208,302,5.0,"romance, religion, classics, fiction"
208,167,4.0,"memoir, nonfiction, biography, fiction, history, contemporary, classics"
208,331,4.0,"fiction, history, religion, contemporary, ebooks, romance"
208,372,4.0,"crime, fiction, contemporary, suspense, mystery, romance"
208,373,4.0,"fiction, classics, fantasy, mystery, paranormal, thriller, horror"
209,1,5.0,"fiction, contemporary, mystery, paranormal, classics, fantasy"
209,56,5.0,"fiction, fantasy, classics, science, ebooks, contemporary"
209,59,4.0,"ebooks, classics, contemporary, history, fiction"
209,3,4.0,"fiction, fantasy, classics, philosophy, ebooks, religion, science"
209,4,4.0,"fiction, fantasy, classics, science, ebooks, religion, philosophy"
209,74,3.0,"fiction, classics, history, contemporary, sports, memoir"
209,5,1.0,"fiction, classics, memoir, romance, contemporary, ebooks"
209,6,4.0,"fiction, contemporary, classics, ebooks, romance, biography"
209,7,5.0,"religion, fantasy, ebooks, spirituality, romance, philosophy, classics, poetry"
209,48,2.0,"religion, ebooks, romance, fiction, classics"
209,8,5.0,"romance, contemporary, classics, fiction"
209,62,5.0,"fiction, classics, fantasy"
209,86,1.0,"fiction, classics, nonfiction, history, biography, contemporary, philosophy, travel, memoir"
209,64,5.0,"fantasy, romance, mystery, ebooks, science, fiction, classics, philosophy, business, contemporary"
209,51,3.0,"thriller, mystery, science, fantasy, ebooks, fiction, suspense, contemporary, horror, crime"
209,432,4.0,"fiction, thriller, mystery, romance, contemporary, ebooks, crime, suspense"
209,434,4.0,"philosophy, science, psychology, fantasy, classics, fiction"
210,23,1.0,"contemporary, mystery, classics, fiction, fantasy, paranormal"
210,69,5.0,"history, nonfiction, science, philosophy, ebooks, travel, fiction"
210,70,5.0,"biography, fiction, ebooks, contemporary, travel, nonfiction, memoir, history"
210,71,5.0,"contemporary, science, memoir, biography, nonfiction, ebooks, fiction, travel, history"
210,57,4.0,"contemporary, ebooks, fiction, history, nonfiction, travel, biography, memoir"
210,125,5.0,"contemporary, ebooks, fiction, history, biography, memoir, nonfiction, travel"
210,25,4.0,"contemporary, ebooks, history, nonfiction"
210,126,5.0,"romance, fiction, science, fantasy, classics"
210,147,4.0,"fantasy, fiction, philosophy, classics, romance, ebooks, travel, religion, contemporary, spirituality"
210,132,3.0,"contemporary, classics, fantasy, mystery, fiction"
211,278,5.0,"nonfiction, science, business, ebooks, philosophy, psychology"
211,118,5.0,"philosophy, memoir, nonfiction, biography, business, history, psychology"
211,264,5.0,"biography, memoir, ebooks, contemporary, crime, philosophy, fiction, travel, psychology, religion, nonfiction, history"
211,230,5.0,"suspense, fiction, thriller, contemporary, romance, ebooks, horror, fantasy, mystery, religion, paranormal, christian"
211,251,5.0,"ebooks, paranormal, contemporary, romance, mystery, fantasy, fiction"
212,28,4.0,"nonfiction, ebooks"
212,5,3.0,"fiction, contemporary, ebooks, memoir, classics, romance"
212,85,4.0,"classics, fiction, contemporary, history, crime, thriller, biography"
212,87,4.0,"romance, fiction, contemporary, mystery, crime, thriller, philosophy"
212,199,4.0,"fiction, nonfiction, psychology, business, philosophy, history, classics, contemporary, ebooks"
212,65,3.0,"nonfiction, business, classics, ebooks, spirituality"
212,92,4.0,"history, nonfiction, business, ebooks, biography"
212,110,4.0,"ebooks, classics, thriller, fiction, crime, mystery, suspense"
212,298,3.0,"ebooks, contemporary, suspense, crime, fiction, mystery, thriller"
213,528,5.0,"ebooks, history, classics, romance, fiction, fantasy, contemporary"
213,529,5.0,"ebooks, classics, fiction, romance, contemporary"
213,530,5.0,"contemporary, classics, art, fiction, mystery"
