user,item,rating,genre
183,330,4.0,"ebooks, romance, poetry, classics, fantasy, fiction"
183,389,5.0,"crime, science, biography, memoir, psychology, ebooks, nonfiction"
183,390,5.0,"fiction, contemporary"
184,7,5.0,"poetry, classics, philosophy, romance, spirituality, fantasy, religion, ebooks"
184,64,4.0,"mystery, classics, philosophy, business, contemporary, fantasy, romance, ebooks, science, fiction"
184,80,3.0,"classics, romance, history, philosophy, fiction, contemporary, ebooks"
184,81,4.0,"science, history, ebooks, philosophy, nonfiction"
184,219,4.0,"fantasy, philosophy, ebooks, science, history, fiction"
184,52,3.0,"fiction, classics, history, memoir, biography, contemporary, romance"
184,65,2.0,"nonfiction, business, classics, ebooks, spirituality"
184,205,3.0,"fiction, history, philosophy, business, psychology, science, nonfiction, contemporary, ebooks"
184,496,4.0,"psychology, nonfiction, romance, philosophy, fiction, ebooks, classics, contemporary"
184,83,4.0,"classics, travel, biography, nonfiction, fiction, memoir, ebooks, philosophy, contemporary, history"
184,519,4.0,"contemporary, classics, fantasy, religion, memoir, biography, nonfiction, psychology, philosophy, fiction, spirituality, business, sports"
184,250,4.0,"fantasy, manga, horror, paranormal, fiction, comics"
184,302,5.0,"romance, religion, fiction, classics"
184,305,4.0,"memoir, biography, history, classics, fiction"
184,347,4.0,"biography, travel, history, classics, fiction, ebooks, nonfiction, memoir"
185,28,5.0,"nonfiction, ebooks"
185,74,2.0,"memoir, sports, contemporary, history, fiction, classics"
185,75,5.0,"fiction, contemporary, romance"
185,48,5.0,"classics, fiction, romance, ebooks, religion"
185,63,3.0,"classics, crime, contemporary, mystery, thriller, ebooks, fiction"
185,319,2.0,"ebooks, psychology, fiction, nonfiction, business, history, philosophy, contemporary, science"
185,51,5.0,"mystery, thriller, science, fiction, horror, crime, fantasy, ebooks, suspense, contemporary"
185,52,5.0,"biography, memoir, history, contemporary, classics, romance, fiction"
185,320,2.0,"christian, nonfiction, psychology, religion"
185,170,3.0,"history, psychology, classics, philosophy, business, fiction, nonfiction"
185,171,4.0,"contemporary, religion, fiction, fantasy, nonfiction, classics, psychology, ebooks, spirituality, philosophy"
185,249,3.0,"spirituality, romance, ebooks, contemporary, classics, fiction, philosophy"
185,195,4.0,"science, nonfiction, history, business, classics"
185,396,3.0,"classics, ebooks, fiction"
185,172,4.0,"biography, nonfiction, memoir, history"
185,160,3.0,contemporary
185,398,3.0,"crime, ebooks, thriller, mystery, fiction, contemporary, suspense"
186,5,3.0,"ebooks, contemporary, romance, classics, fiction, memoir"
186,126,5.0,"science, romance, classics, fantasy, fiction"
186,62,3.0,"fantasy, classics, fiction"
186,127,3.0,"memoir, biography, contemporary, poetry, nonfiction, fiction"
186,87,4.0,"fiction, contemporary, mystery, crime, thriller, philosophy, romance"
186,88,3.0,"nonfiction, psychology, business"
186,330,5.0,"fantasy, fiction, ebooks, classics, romance, poetry"
186,90,5.0,"ebooks, fiction, history, travel, nonfiction, biography, memoir, classics"
186,19,3.0,"history, contemporary, fiction, music, ebooks, classics"
186,152,3.0,"suspense, thriller, fiction, crime, classics, mystery, ebooks"
186,350,3.0,"crime, science, romance, history, ebooks, suspense, fiction, thriller, mystery"
187,30,5.0,"horror, mystery, crime, thriller, contemporary, suspense, history, fantasy, fiction, classics"
187,9,5.0,"crime, science, ebooks, mystery, fantasy, fiction, classics, contemporary"
187,86,5.0,"travel, philosophy, contemporary, biography, fiction, classics, history, memoir, nonfiction"
187,63,5.0,"ebooks, thriller, classics, crime, contemporary, mystery, fiction"
187,14,3.0,"sports, fiction, memoir, philosophy, contemporary, biography, psychology, science, nonfiction, music, history"
187,146,5.0,"fiction, history, fantasy, contemporary, classics"
187,147,5.0,"travel, religion, contemporary, spirituality, philosophy, fantasy, classics, fiction, ebooks, romance"
187,164,5.0,"contemporary, memoir, psychology, ebooks, fiction, science, history, biography, business, nonfiction, sports"
187,456,5.0,"fiction, classics, thriller, business, crime, contemporary"
187,331,5.0,"religion, history, fiction, contemporary, romance, ebooks"
187,328,5.0,"ebooks, history, classics, fiction, romance"
187,440,5.0,"philosophy, fantasy, poetry, fiction, classics, history"
188,49,5.0,"science, ebooks, classics, fantasy, fiction"
188,14,5.0,"science, biography, contemporary, philosophy, history, fiction, music, sports, psychology, nonfiction, memoir"
188,33,4.0,"fiction, classics, romance, contemporary, ebooks"
188,147,3.0,"classics, fiction, ebooks, romance, travel, spirituality, religion, contemporary, philosophy, fantasy"
188,116,5.0,"classics, fiction"
188,148,4.0,"ebooks, fiction, nonfiction, cookbooks"
188,99,5.0,"ebooks, fiction, religion, history, romance, mystery, art, fantasy, classics, contemporary"
188,153,4.0,"horror, fiction, fantasy, thriller, mystery, history, suspense, paranormal, ebooks"
188,209,3.0,"ebooks, crime, history, mystery, suspense, romance, thriller, fiction"
188,351,4.0,"classics, paranormal, fiction, ebooks, fantasy"
188,415,4.0,"classics, fiction, fantasy, science, mystery, ebooks"
189,47,3.0,"classics, fiction, fantasy, ebooks, history, thriller"
189,49,5.0,"fiction, classics, ebooks, science, fantasy"
189,85,3.0,"classics, history, crime, thriller, contemporary, fiction, biography"
189,198,2.0,"fiction, romance"
189,14,4.0,"philosophy, history, biography, sports, psychology, science, contemporary, fiction, music, memoir, nonfiction"
189,199,2.0,"philosophy, nonfiction, fiction, psychology, classics, history, contemporary, ebooks, business"
189,33,5.0,"fiction, classics, romance, contemporary, ebooks"
189,105,5.0,"fantasy, comics, fiction, manga, romance, mystery"
189,116,4.0,"fiction, classics"
189,410,2.0,"classics, business, psychology, philosophy, history, nonfiction, science, ebooks, biography"
189,334,4.0,"history, philosophy, nonfiction, ebooks, classics, fantasy, fiction"
189,98,4.0,"poetry, fiction, classics, ebooks, fantasy, romance"
190,123,5.0,"romance, fantasy, fiction, mystery, paranormal"
190,24,5.0,"fantasy, fiction, classics, paranormal, contemporary, mystery"
190,283,5.0,"fiction, fantasy, contemporary, mystery, paranormal, classics"
190,56,5.0,"fiction, classics, fantasy, contemporary, ebooks, science"
190,69,4.0,"travel, fiction, ebooks, science, history, nonfiction, philosophy"
190,70,4.0,"memoir, history, biography, fiction, ebooks, contemporary, travel, nonfiction"
190,72,2.0,"ebooks, contemporary, history, fiction, biography, memoir, nonfiction, travel"
190,57,4.0,"travel, nonfiction, memoir, biography, history, ebooks, fiction, contemporary"
190,125,5.0,"history, nonfiction, biography, memoir, travel, fiction, ebooks, contemporary"
190,25,3.0,"nonfiction, ebooks, history, contemporary"
190,58,5.0,"fantasy, classics, fiction, ebooks"
190,27,3.0,"fantasy, art, fiction, nonfiction, science"
190,73,5.0,"classics, fiction, contemporary"
190,59,4.0,"fiction, history, contemporary, classics, ebooks"
190,28,4.0,"nonfiction, ebooks"
190,61,4.0,"philosophy, religion, science, ebooks, fiction, classics, fantasy"
190,84,3.5,"fiction, science, classics, fiction, nonfiction, art, fantasy, science, classics, fantasy, art, nonfiction"
190,48,3.0,"classics, fiction, romance, ebooks, religion"
190,9,4.0,"fiction, mystery, ebooks, science, crime, classics, fantasy, contemporary"
190,62,4.0,"fiction, classics, fantasy"
190,88,4.0,"business, nonfiction, psychology"
190,64,4.0,"science, fiction, classics, philosophy, business, mystery, contemporary, fantasy, ebooks, romance"
190,146,4.0,"fiction, history, contemporary, classics, fantasy"
190,89,5.0,"poetry, classics, philosophy, fantasy, history, fiction"
191,50,3.0,"fiction, mystery, contemporary, crime, classics, philosophy, thriller, comics"
191,14,3.0,"sports, science, nonfiction, music, biography, history, philosophy, psychology, contemporary, fiction, memoir"
191,116,4.0,"fiction, classics"
191,148,3.0,"cookbooks, nonfiction, fiction, ebooks"
191,300,3.0,"psychology, romance, fiction, classics, ebooks, mystery"
191,335,5.0,"psychology, contemporary, history, biography, memoir, nonfiction, business"
191,301,4.0,"classics, fiction, history, romance"
191,153,3.0,"fantasy, thriller, mystery, history, paranormal, fiction, horror, ebooks, suspense"
191,337,3.0,"ebooks, contemporary, science, fantasy, classics, fiction"
191,384,2.0,"contemporary, fiction"
191,141,3.0,"classics, manga, contemporary, comics, fiction, philosophy, crime, mystery, thriller, fantasy"
191,143,3.0,"fantasy, ebooks, fiction"
192,22,4.0,"mystery, paranormal, classics, fantasy, fiction, romance, contemporary"
192,123,3.0,"paranormal, fiction, fantasy, mystery, romance"
192,23,3.0,"contemporary, mystery, paranormal, classics, fiction, fantasy"
192,68,3.0,"fiction, classics, fantasy, contemporary, mystery, paranormal, thriller"
192,56,4.0,"ebooks, science, classics, fantasy, fiction, contemporary"
192,69,3.0,"fiction, travel, ebooks, philosophy, history, nonfiction, science"
192,70,3.0,"fiction, ebooks, contemporary, biography, history, travel, nonfiction, memoir"
192,71,3.0,"contemporary, science, ebooks, fiction, memoir, biography, history, travel, nonfiction"
192,72,2.0,"nonfiction, memoir, biography, fiction, history, contemporary, ebooks, travel"
192,57,3.0,"travel, nonfiction, memoir, biography, history, contemporary, fiction, ebooks"
192,125,3.0,"ebooks, travel, nonfiction, memoir, biography, history, contemporary, fiction"
192,58,3.0,"fantasy, ebooks, fiction, classics"
192,27,4.0,"fantasy, fiction, art, science, nonfiction"
192,73,3.0,"contemporary, classics, fiction"
192,59,3.0,"contemporary, fiction, history, classics, ebooks"
192,61,3.0,"religion, philosophy, ebooks, fiction, fantasy, classics, science"
192,84,3.0,"nonfiction, fantasy, art, classics, science, fiction"
192,74,2.0,"history, contemporary, sports, memoir, classics, fiction"
192,9,3.0,"ebooks, science, fantasy, crime, classics, contemporary, fiction, mystery"
192,198,3.0,"romance, fiction"
192,33,3.0,"ebooks, contemporary, romance, classics, fiction"
192,118,3.0,"philosophy, psychology, history, memoir, nonfiction, biography, business"
192,19,3.0,"fiction, history, contemporary, music, classics, ebooks"
192,350,3.0,"suspense, ebooks, history, romance, science, crime, thriller, fiction, mystery"
193,22,5.0,"contemporary, romance, mystery, paranormal, fantasy, fiction, classics"
193,60,4.0,"ebooks, classics, fiction"
193,61,4.0,"fiction, science, classics, fantasy, philosophy, religion, ebooks"
193,74,3.0,"fiction, history, contemporary, sports, memoir, classics"
193,126,3.0,"fiction, science, romance, classics, fantasy"
193,204,3.0,"paranormal, fiction, fantasy, mystery, crime, ebooks, science, classics, travel, contemporary"
193,127,4.0,"fiction, memoir, nonfiction, biography, poetry, contemporary"
193,87,4.0,"fiction, contemporary, mystery, crime, philosophy, romance, thriller"
193,88,4.0,"psychology, nonfiction, business"
193,33,3.0,"fiction, romance, ebooks, contemporary, classics"
193,181,4.0,"psychology, history, philosophy, fantasy, poetry, classics, fiction"
193,92,4.0,"history, biography, nonfiction, ebooks, business"
193,485,3.0,"romance, classics, fiction"
193,445,4.0,"classics, mystery, crime, suspense, fiction, thriller, romance, ebooks"
194,33,5.0,"fiction, classics, romance, contemporary, ebooks"
194,116,4.0,"fiction, classics"
194,89,4.0,"classics, fantasy, philosophy, history, poetry, fiction"
194,220,1.0,"nonfiction, ebooks, business, psychology"
194,200,2.0,"memoir, nonfiction, classics, contemporary, ebooks, sports, history, biography, travel, thriller, suspense"
194,232,3.0,"fiction, contemporary, classics, ebooks"
194,244,4.0,"religion, contemporary, history, classics, fiction"
194,291,4.0,"nonfiction, religion, spirituality, philosophy, psychology"
194,292,4.0,"mystery, fiction, crime, thriller, ebooks"
194,520,4.0,"contemporary, classics, romance, psychology, fiction, ebooks"
195,22,4.0,"paranormal, mystery, romance, contemporary, classics, fiction, fantasy"
195,23,1.0,"classics, fiction, fantasy, paranormal, mystery, contemporary"
195,24,4.0,"paranormal, mystery, contemporary, fiction, fantasy, classics"
195,68,5.0,"mystery, paranormal, classics, fiction, contemporary, fantasy, thriller"
195,56,3.0,"contemporary, ebooks, fantasy, classics, science, fiction"
195,25,5.0,"contemporary, ebooks, history, nonfiction"
195,26,4.0,"classics, fantasy, fiction"
195,58,4.0,"ebooks, fiction, classics, fantasy"
195,74,4.0,"fiction, memoir, sports, contemporary, history, classics"
195,126,5.0,"romance, science, classics, fantasy, fiction"
195,14,4.0,"nonfiction, music, memoir, fiction, contemporary, philosophy, history, biography, psychology, science, sports"
195,181,3.0,"fiction, classics, poetry, fantasy, philosophy, history, psychology"
195,220,3.0,"business, nonfiction, psychology, ebooks"
195,317,4.0,"romance, ebooks, history, fiction, classics"
195,206,5.0,"philosophy, nonfiction, history, classics, ebooks, poetry, fiction"
195,521,5.0,"romance, classics, contemporary, fiction, art, history"
195,184,3.0,"travel, romance, fiction, classics, ebooks"
195,331,4.0,"fiction, history, religion, contemporary, romance, ebooks"
196,23,5.0,"fantasy, classics, paranormal, fiction, mystery, contemporary"
196,283,4.0,"fantasy, fiction, paranormal, mystery, contemporary, classics"
196,124,3.0,"philosophy, contemporary, ebooks, science, classics, fantasy, fiction"
196,69,5.0,"history, nonfiction, science, philosophy, ebooks, travel, fiction"
196,70,5.0,"ebooks, fiction, contemporary, history, memoir, nonfiction, travel, biography"
196,71,5.0,"memoir, biography, travel, history, nonfiction, contemporary, ebooks, fiction, science"
196,57,5.0,"contemporary, fiction, ebooks, history, biography, memoir, nonfiction, travel"
196,27,3.0,"fantasy, art, fiction, nonfiction, science"
196,60,4.0,"classics, fiction, ebooks"
196,61,5.0,"philosophy, fiction, fantasy, classics, science, religion, ebooks"
196,74,3.0,"fiction, classics, contemporary, history, memoir, sports"
196,127,4.0,"fiction, nonfiction, memoir, biography, poetry, contemporary"
196,85,4.0,"contemporary, biography, thriller, crime, history, fiction, classics"
196,115,5.0,"fiction, contemporary, classics, philosophy"
196,88,5.0,"business, nonfiction, psychology"
196,437,5.0,"fiction, classics, poetry, history, fantasy, ebooks, philosophy"
196,181,5.0,"fiction, classics, poetry, fantasy, philosophy, history, psychology"
196,408,5.0,"suspense, ebooks, thriller, fiction, crime, classics, mystery"
